"variable","level","type","smd_pre","smd_post","group","imp","run_id","run_ts"
"dm","0","factor",-0.0616591922481566,0.00556457978013483,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0616591922481566,-0.00556457978013055,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",-0.33070099046476,0.020588795801094,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",0.404080868600917,0.000828809539698628,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0626685566937516,0.00622518949514401,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0670599900852216,-0.0304742868685392,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.0349758517391326,-0.0425042535616279,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.0349758517391323,0.0425042535616296,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.00729282538119511,0.0187950890900825,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.0976074831584553,-0.00537057980774964,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.0615485039415554,-0.0130187005356164,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",0.15627404067107,0.0148881882557115,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0850375272084652,0.00482060845872729,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0887327918188265,0.0182636964852837,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.0626382981793444,0.0167233278731275,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",-0.144464252199082,-0.0172321234184072,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.138878387374222,0.0184997685090972,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0330578092333404,0.00769274301440995,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.0277329466189621,0.0128269811825929,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.0341112741360923,-0.0161444682728,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0654591917742432,0.0250318940649887,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.0318636428391704,-0.0275712161910145,"VBG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",-0.0219558622628326,0.0325610177328108,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.0615273169667621,-0.00625949911729059,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0615273169667622,0.00625949911727382,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",-0.180436469767798,0.00217846077886272,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",0.0359471754449434,0.0124709360085891,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",0.023460279776783,0.00275676916084478,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0236167804094399,0.00391244840177658,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0601583738815899,-0.00134815652720882,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.0138101935935416,-0.00808970194893592,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.191749331670951,-0.0207894487787589,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.217957696635098,-0.0160201891498248,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0046899494736379,-0.00699276162825323,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.00468994947363804,0.0069927616282343,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.00923270534272127,0.014273215431987,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.00923270534272127,-0.0142732154320048,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0346533071395063,0.0019119449649298,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0346533071395063,-0.00191194496495489,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.0398686848783382,-0.0143420594139343,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.0398686848783383,0.0143420594139208,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00357578660921477,0.000572185234402988,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00357578660921529,-0.000572185234402102,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0454902723207015,-0.0129403769546923,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0454902723207015,0.0129403769546671,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0632100678086231,-0.0148349731142799,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.063210067808623,0.0148349731142691,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0616591922481566,0.000931858936600857,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0616591922481566,-0.000931858936614074,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",-0.33070099046476,0.0192921065493008,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",0.404080868600917,0.00125970009895418,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0626685566937516,0.00579949046496173,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0670599900852216,-0.0290539962790264,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.0349758517391326,-0.0429041298205439,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.0349758517391323,0.0429041298205258,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0127836818918722,0.0152072565385278,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.0952896697659303,-0.00321933407775167,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.0621051782498589,-0.0168073350035323,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",0.152639779838683,0.0121237564811641,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.085099590810475,0.00130141073869142,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0912620003714426,0.0151203404168809,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.0626313563775616,0.0144985012834897,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",-0.144461157231383,-0.0173043997645595,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.132818073791931,0.0194681694343948,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0333038229615519,0.00908088123158964,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.0257732911006682,0.0109759433716933,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.0320871345848207,-0.0178863941630742,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0672411688419471,0.0206786732067951,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.0306162040045004,-0.0272256110756626,"VBG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",-0.0219558622628326,0.0316572062668322,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.0615273169667621,-0.00717938844382485,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0615273169667622,0.00717938844380364,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",-0.180436469767798,0.0016584151376851,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",0.0359471754449434,0.0127201213342163,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",0.023460279776783,0.000262406733337379,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0236167804094399,0.00410964441123039,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0601583738815899,-0.0014256934557716,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.0138101935935416,-0.0060815189362402,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.191749331670951,-0.0186191668858304,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.225320429954402,-0.0137234928824265,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0046899494736379,-0.00398181465261392,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.00468994947363804,0.00398181465259884,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.00923270534272127,0.0131193241818998,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.00923270534272127,-0.0131193241819188,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0346533071395063,0.00219249305497282,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0346533071395063,-0.00219249305499331,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.0398686848783382,-0.0101305428281519,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.0398686848783383,0.0101305428281346,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00357578660921477,-0.00254473624817472,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00357578660921529,0.00254473624817001,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0454902723207015,-0.0120453240298332,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0454902723207015,0.0120453240298026,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0632100678086231,-0.011883759935929,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.063210067808623,0.0118837599359144,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0616591922481566,0.00349200599600738,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0616591922481566,-0.00349200599602733,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",-0.33070099046476,0.0179498548295436,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",0.404080868600917,0.0010212195239235,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0626685566937516,0.00634807646426039,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0670599900852216,-0.0274926882171419,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.0349758517391326,-0.0404731710753807,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.0349758517391323,0.0404731710753593,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0124003689113035,0.0128377677938859,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.0940111317787253,-0.00582179671000133,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.0580303135715848,-0.0124516474424085,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",0.147165733252011,0.0131786785479492,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0851659468312744,0.0039794204729919,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0888547898130874,0.0182574418097367,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.0633341704831563,0.0119146500599601,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",-0.146826997452209,-0.0155322260313229,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.145077462124389,0.0203372247810117,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0323456105364791,0.00901992724661904,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.027027845227291,0.00920662467721441,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.0320146481763357,-0.0175794094453378,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0683839836179198,0.0193681569888085,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.0326406474162856,-0.0277564308760859,"VBG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",-0.0219558622628326,0.0313923382329938,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.0615273169667621,-0.0083780059639451,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0615273169667622,0.00837800596394699,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",-0.180436469767798,0.00329327380642519,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",0.0359471754449434,0.0120251062314535,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",0.023460279776783,0.00107162903749068,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0236167804094399,0.00385967857178071,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0601583738815899,-0.00126825210979206,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.0138101935935416,-0.00822294882099798,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.191749331670951,-0.020624128619763,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.207777543771689,-0.00851078561286146,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0046899494736379,-0.0041724127996033,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.00468994947363804,0.00417241279958654,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.00923270534272127,0.0156517183130264,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.00923270534272127,-0.0156517183130542,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0346533071395063,0.00511533825323437,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0346533071395063,-0.00511533825325983,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.0398686848783382,-0.0129360670126366,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.0398686848783383,0.0129360670126244,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00357578660921477,-0.00112405398121261,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00357578660921529,0.00112405398121426,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0454902723207015,-0.0116314798406828,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0454902723207015,0.0116314798406485,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0632100678086231,-0.013163524847006,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.063210067808623,0.0131635248469906,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0616591922481566,0.00357379349433713,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0616591922481566,-0.00357379349435108,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",-0.33070099046476,0.0213369840455474,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",0.404080868600917,0.00140958854779715,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0626685566937516,0.00402537801760729,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0670599900852216,-0.0305886041467705,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.0349758517391326,-0.0417274257102184,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.0349758517391323,0.0417274257102031,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.00396890732409453,0.0155594764126857,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.0894211046981119,-0.00533475630598382,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.0623744188411998,-0.0127824063071451,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",0.151736847829219,0.0158412901722401,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0864272537219724,0.00370610039315378,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0901637697614391,0.0161280186987524,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.0625992194054211,0.0164802003656675,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",-0.144747560094857,-0.015987510306819,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.142664882694242,0.018003207800921,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0318245996477215,0.00829832542677148,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.027029964650209,0.010918788689739,"VBG",8,"20260423_111150","2026-04-23 11:11:50.486947"
